cycle_number,capacity_ah,soh
1,5.105791727926753,100.0
2,5.096095340660703,99.81009042705338
3,5.087931388456918,99.65019451592306
4,5.080568332473316,99.50598463867074
5,5.073771920510624,99.37287282516849
6,5.067607661664326,99.25214211042777
7,5.06225159871055,99.14724039803554
8,5.0574068223605515,99.05235254110437
9,5.052861037812875,98.96332061834079
10,5.048521091930486,98.87832016956317
11,5.0442978007427595,98.79560447309974
12,5.040138873271172,98.71414937870487
13,5.036001296810089,98.63311245668451
14,5.031832988547675,98.55147363386268
15,5.0276897119074,98.47032507040655
16,5.023575886119517,98.38975331959693
17,5.019498882141108,98.30990274605885
18,5.015512315442493,98.23182344100591
19,5.011568809752197,98.1545875116842
20,5.007734684031849,98.07949385482043
21,5.003990941005455,98.00617039734531
22,5.000354015507343,97.93493902536788
23,4.996799167063421,97.86531518183197
24,4.993321094146535,97.79719503314156
25,4.989895801319107,97.73010861422846
26,4.986525174382424,97.66409285964437
27,4.983198468340939,97.59893732219285
28,4.9799043130850995,97.53441931144397
29,4.97664285497379,97.47054169392445
30,4.973415458574013,97.4073311954992
31,4.970205257777997,97.34445748330963
32,4.967008243221806,97.28184203155304
33,4.9638147607558984,97.21929575790776
34,4.960643859289287,97.15719174670674
35,4.957506110127313,97.09573704331939
36,4.95439715409062,97.03484627059774
37,4.95131845493232,96.97454809702631
38,4.948270419014254,96.91485048144608
39,4.945262747131159,96.8559434197529
40,4.94228916310668,96.79770398926037
41,4.939368709778506,96.74050515539098
42,4.936479344350075,96.68391519672448
43,4.933629513429084,96.62809954514975
44,4.930823816070026,96.57314827591344
45,4.928061623121194,96.51904906670121
46,4.925335642080532,96.46565908947689
47,4.922646706232135,96.41299466461032
48,4.919987213418654,96.36090689928032
49,4.91735924027978,96.30943646572348
50,4.91474045451572,96.25814597242473
51,4.912145320300832,96.20731870893307
52,4.90957458908881,96.15696939292081
53,4.90701004442854,96.10674124424324
54,4.9044506073919925,96.05661313144638
55,4.901906366768218,96.006782649528
56,4.899368295091178,95.9570729901395
57,4.896836242346669,95.90748121516248
58,4.894299628676115,95.85780011170735
59,4.891768321419102,95.80822293755102
60,4.889229590772076,95.75850037183923
61,4.886682953597818,95.70862295203911
62,4.884140497602617,95.65882742314406
63,4.881564839263828,95.60838160639244
64,4.878981121731756,95.55777794549613
65,4.876388487872396,95.50699965297042
66,4.87378752226752,95.4560581782007
67,4.871171746570787,95.40482663887985
68,4.86855885111756,95.35365151085935
69,4.865962929373972,95.30280882314476
70,4.86336383730472,95.2519040426964
71,4.860771866738755,95.20113874117051
72,4.858215955467822,95.15107968261249
73,4.855666032460257,95.101137907792
74,4.85316087167361,95.05207282797402
75,4.85067335936964,95.0033534042975
76,4.848213039497399,94.95516656074129
77,4.845784614775976,94.90760440288554
78,4.843405661988503,94.86101118259296
79,4.8410292882540515,94.81446847460404
80,4.838705264101901,94.76895106465096
81,4.836415232399657,94.72409941726163
82,4.834151867634044,94.67977005785527
83,4.831917893863274,94.63601633874934
84,4.829729245965011,94.59315035410113
85,4.8275246322284895,94.54997166891381
86,4.825369372855045,94.50775961859345
87,4.82322806364459,94.4658207906005
88,4.8211092824712365,94.42432318775538
89,4.819004342271132,94.38309666869094
90,4.816911147775928,94.34210019631712
91,4.81485607047339,94.30185027207328
92,4.8127762878043265,94.26111647837607
93,4.810720785142366,94.22085822321228
94,4.808677802167184,94.18084517363941
95,4.8066489454199175,94.14110879473134
96,4.804611198603803,94.10119829848121
97,4.802603990496409,94.06188592119766
98,4.800586257366473,94.02236740502123
99,4.798580746322961,93.9830882657539
100,4.7965803673504555,93.94390964118203
101,4.7945857966323215,93.90484477476329
102,4.7925969976715574,93.86589295168194
103,4.790613441015009,93.82704380227972
104,4.788632752920866,93.78825083539645
105,4.786648084344058,93.74937990836762
106,4.784679796964322,93.71082981692986
107,4.782715812445474,93.672363999609
108,4.780733384220952,93.6335369512263
109,4.778765244983121,93.59498976123682
110,4.7768011419954055,93.55652162363198
111,4.774828772142857,93.5178915745103
112,4.772868435166223,93.47949719649618
113,4.770903955917371,93.44102168959083
114,4.76893415425757,93.4024419400678
115,4.766971154953637,93.36399541877326
116,4.765000514156616,93.32539923424339
117,4.763027647843944,93.28675946165178
118,4.761049593139677,93.24801807129212
119,4.759080032342955,93.2094430392173
120,4.757092179823924,93.17050975276618
121,4.755122088500726,93.13192433001142
122,4.753121297134525,93.09273762846115
123,4.751141098575839,93.05395424942407
124,4.749250679622002,93.01692925791302
125,4.747139361104416,92.9755778156668
126,4.745137269569504,92.93636564953081
127,4.743146781684895,92.89738074786077
128,4.74113299963597,92.85793961598087
129,4.739118814432727,92.81849058808132
130,4.737113976040156,92.77922462308699
131,4.735099605929452,92.73977197366366
132,4.733182205613213,92.7022185359519
133,4.731072658711187,92.66090179186132
134,4.729063140010286,92.62154416021508
135,4.727045688717369,92.58203116398607
136,4.7250269292404425,92.5424925461869
137,4.723013146560242,92.50305140194308
138,4.720999385292261,92.46361067707046
139,4.719022511039908,92.42489240657109
140,4.7169886401698,92.38505782305324
141,4.714970297861746,92.3455273757572
142,4.712988762228367,92.30671780930855
143,4.710969305819631,92.267165541681
144,4.708972771852084,92.22806222384241
145,4.70700148849027,92.18945345429483
146,4.705016240070864,92.15057117070018
147,4.70301661140349,92.11140724130532
148,4.701029768945525,92.0724937375073
149,4.69905795316736,92.03387454026547
150,4.697088964727823,91.99531071815014
151,4.695136168224847,91.95706402484507
152,4.693177974107286,91.91871161601392
153,4.6912405196926485,91.88076540673083
154,4.689287321972327,91.8425108553429
155,4.687352550315129,91.80461718947683
156,4.685424792691578,91.76686089767576
157,4.683511153152445,91.72938111704416
158,4.681596114720342,91.6918739382529
159,4.6797062382877455,91.65485957234642
160,4.677815205877273,91.61782256591844
161,4.675898686843749,91.58028638865837
162,4.674017056561129,91.54343352855584
163,4.672140371423696,91.50667752209422
164,4.6702713926433415,91.47007244926816
165,4.668399054164034,91.43340157471866
166,4.666540501133343,91.3970006964665
167,4.664683456278339,91.36062935674173
168,4.66284848234362,91.32469028925718
169,4.660998606280905,91.28845935463843
170,4.659328621097712,91.25575169102461
171,4.657322760134934,91.21646569837813
172,4.655484570307535,91.18046364570243
173,4.653663367339574,91.14479429087936
174,4.651843520761158,91.10915150176085
175,4.650042835947534,91.0738840073236
176,4.648213400177869,91.03805340813055
177,4.6464246117378005,91.00301891132011
178,4.644609909902191,90.96747688508187
179,4.642799462126523,90.93201817716464
180,4.641005940190789,90.89689097199636
181,4.639209215681916,90.86170104250813
182,4.637422350774646,90.82670421924374
183,4.63564706072324,90.79193409648893
184,4.633852833899221,90.75679308565987
185,4.632078175153674,90.72203532740976
186,4.630303124364973,90.68726989075884
187,4.6285240571759925,90.65242579049423
188,4.626756373144459,90.61780463621045
189,4.6249907073780685,90.58322301086265
190,4.623236589400367,90.54886755589753
191,4.621466104838995,90.51419155155351
192,4.61971434154667,90.47988221451685
193,4.61795737265433,90.44547092267487
194,4.61620597062523,90.4111686611956
195,4.61446489873363,90.37706872166855
196,4.612726806024778,90.34302713122638
197,4.61096616176418,90.30854385508788
198,4.60923577169147,90.27465312540444
199,4.607497818017676,90.24061425804744
200,4.605775165797997,90.20687507886673
201,4.604027613805502,90.17264822266857
202,4.602291681003671,90.13864893530369
203,4.600567828012553,90.10488623829256
204,4.59883421046137,90.07093229650329
205,4.597112057884123,90.03720290311993
206,4.595406301218203,90.00379463351523
207,4.593675307788758,89.96989208672748
208,4.5919546372641875,89.93619172023665
209,4.5902384025352525,89.9025782314696
210,4.588530155813876,89.86912119263206
211,4.5868204721663535,89.83563601073223
212,4.585120114651064,89.80233348673798
213,4.583408530311994,89.76881107865172
214,4.581702338037457,89.73539427739043
215,4.579994968349812,89.70195441578569
216,4.57831825539974,89.66911498481358
217,4.576596342358619,89.63539028288923
218,4.574908128901205,89.60232560756806
219,4.573215028344384,89.56916521546746
220,4.571515888989589,89.53588654987871
221,4.5698300255772715,89.50286790160334
222,4.568133612544897,89.46964263267793
223,4.566454404218384,89.4367543282583
224,4.564771961867294,89.40380268352341
225,4.563087812147785,89.37081759895175
226,4.561394358953108,89.33765030022677
227,4.559720491318844,89.30486659647502
228,4.558038015993403,89.27191430591765
229,4.556363437054338,89.23911667083384
230,4.554690723479169,89.20635557002316
231,4.553011996278905,89.17347668875033
232,4.55134656228335,89.14085816288203
233,4.549674588380613,89.10811154900054
234,4.54802050488237,89.0757153294447
235,4.546335481865858,89.04271314082634
236,4.544672894148529,89.01015036102794
237,4.543046524593563,88.97829693570958
238,4.541350024610243,88.94506996379765
239,4.539689531293596,88.91254820409553
240,4.53802034026381,88.87985609445353
241,4.536365175624957,88.847438700109
242,4.534706498217219,88.81495250607438
243,4.533063802270925,88.78277931856832
244,4.5314496109517854,88.75116441131877
245,4.529745159341528,88.71778170201367
246,4.528092547503998,88.68541430581747
247,4.526446510828253,88.65317568811707
248,4.524800457980534,88.62093675367886
249,4.5231536716688545,88.58868345390808
250,4.521503029113986,88.55635462729651
251,4.519862501473198,88.52422390735714
252,4.518222729730978,88.49210799214558
253,4.516577868598729,88.45989239817115
254,4.514940690988322,88.42782729059043
255,4.513299790813921,88.39568927435633
256,4.5116756589335045,88.36387967523905
257,4.510027031129673,88.33159030873759
258,4.5083938642438985,88.29960375360959
259,4.506761955011153,88.2676418303721
260,4.505135172662921,88.23578032024952
261,4.503528041592413,88.2043036922132
262,4.501868876914533,88.17180795469996
263,4.500244055075658,88.13998484233156
264,4.498633887022746,88.10844873316938
265,4.496990351278064,88.07625909770711
266,4.495364431180661,88.04441447528531
267,4.493740142530466,88.01260180573769
268,4.492127978909642,87.98102661217845
269,4.490502543290466,87.94919147855391
270,4.488877529058511,87.91736459805139
271,4.487259880433841,87.8856819773949
272,4.485651090242446,87.85417285447875
273,4.484022564846058,87.8222772057103
274,4.482410810196827,87.79071002210553
275,4.480800112912605,87.75916354763005
276,4.479185137989138,87.72753329301872
277,4.477569802346846,87.69589597351239
278,4.475962477793783,87.66441555600395
279,4.47434698941555,87.63277524507241
280,4.4727499631261045,87.60149652524703
281,4.471131558351585,87.56979909494123
282,4.46952657092229,87.53836445140658
283,4.467921238034938,87.50692304186823
284,4.466330374894854,87.47576503102768
285,4.464725811218519,87.44433868694946
286,4.463113752196386,87.41276554201846
287,4.461509615151304,87.38134755376979
288,4.4599171580980315,87.35015832518135
289,4.458321726608728,87.31891084047535
290,4.456857170031162,87.29022661958254
291,4.455120488176859,87.25621266157474
292,4.453521138526405,87.22488843732748
293,4.4519250425506245,87.19362793825442
294,4.4503306201474295,87.16240021710642
295,4.448750225905944,87.1314472459376
296,4.447199509585527,87.1010755346918
297,4.445556277266259,87.06889184199866
298,4.443971955331047,87.03786194458732
