cycle_number,capacity_ah,soh
1,5.1048791747685724,100.0
2,5.090533408561417,99.71897931927438
3,5.077726331045312,99.46810016860994
4,5.06597627665029,99.23792715191843
5,5.0562280543580815,99.04696822892588
6,5.0473810749250845,98.87366384443183
7,5.038702679403368,98.70366186740934
8,5.0297552214278625,98.5283891984747
9,5.020665671331212,98.35033307245361
10,5.011755257846455,98.17578607183512
11,5.003283445334933,98.00983087051722
12,4.995164037383831,97.8507789581579
13,4.9872189891975625,97.6951425970558
14,4.979339374956948,97.54078802820409
15,4.971452425583352,97.3862897706826
16,4.963670488894261,97.23384861737274
17,4.956108086848506,97.08570795063311
18,4.948870246588676,96.94392515789623
19,4.941965407038178,96.80866555009541
20,4.935252575473235,96.6771672063516
21,4.928585982458964,96.54657463430365
22,4.921860400432101,96.41482652045788
23,4.914907441821609,96.27862430347187
24,4.907626835439616,96.13600376079617
25,4.90028947935973,95.99227154248725
26,4.893205533131473,95.85350339566665
27,4.88663284057691,95.72475024932287
28,4.8805855314125335,95.60628889191668
29,4.874902146118135,95.49495647640155
30,4.869430809242562,95.38777789903942
31,4.8640683461193035,95.28273206074097
32,4.858744646626324,95.17844556715865
33,4.853389384458408,95.07354078911054
34,4.847919516998802,94.96639099628798
35,4.842224708119902,94.85483480300829
36,4.836273396020604,94.7382539419232
37,4.8301112340143595,94.61754272045685
38,4.823833637240817,94.4945702355336
39,4.81759381928782,94.37233780378796
40,4.811539758142628,94.25374418113934
41,4.80572969471649,94.13993025475193
42,4.800119269052414,94.03002705289347
43,4.794659351081,93.92307216161221
44,4.789314486219871,93.81837105746959
45,4.784058778919742,93.71541646990352
46,4.778868283430436,93.61373932316593
47,4.773727731013865,93.51304051638557
48,4.768622624184784,93.41303605684199
49,4.763553295900983,93.31373246687933
50,4.758511103625986,93.21496044696713
51,4.7535066029444675,93.11692677153256
52,4.74852709108481,93.01938260468393
53,4.743582774372398,92.9225278791725
54,4.73866311116426,92.8261560936765
55,4.733772511506632,92.73035363704246
56,4.728908541716698,92.6350728356089
57,4.724080100698609,92.54048801091895
58,4.719277897578514,92.44641716309495
59,4.714505746591138,92.35293500957088
60,4.709771952492599,92.26020423306326
61,4.705069025471676,92.16807811489444
62,4.700401693934638,92.07664928029817
63,4.695770567059689,91.9859296625286
64,4.691175066461033,91.8959079315272
65,4.686618713654227,91.80665307062225
66,4.682095939072716,91.71805597700511
67,4.677608214104216,91.6301454738402
68,4.6731533311487485,91.54287831622585
69,4.668758987911392,91.45679707733824
70,4.664341022107753,91.3702530935849
71,4.659978559999318,91.28479637739078
72,4.655652840229587,91.20005941062551
73,4.6513578955019765,91.1159252993063
74,4.647078280997975,91.0320914933045
75,4.64283580133943,90.94898512558646
76,4.638618926278034,90.8663803289394
77,4.634426901369405,90.7842623244752
78,4.630250315902523,90.70244676481364
79,4.626092708585301,90.62100297006586
80,4.621954689729075,90.53994289568293
81,4.617825436895725,90.45905453981821
82,4.613711056456681,90.37845752080588
83,4.609610303741711,90.29812745667356
84,4.605510643957493,90.21781880207345
85,4.60141673090333,90.13762272075584
86,4.597330986695451,90.05758665980315
87,4.593242242059694,89.97749182316204
88,4.589163192359841,89.89758690161142
89,4.585080770683968,89.81761592607783
90,4.5810020043097115,89.73771655462129
91,4.576931222201404,89.65797358776659
92,4.572857506785836,89.57817316005612
93,4.568797095723704,89.49863335268515
94,4.564729098415675,89.4189449375678
95,4.5606750920616745,89.33953059267913
96,4.556624669427775,89.26018644964986
97,4.552578540174239,89.18092641008744
98,4.548537619420151,89.10176840035312
99,4.544502528453972,89.0227245909301
100,4.540482908063517,88.94398383619642
101,4.536479170366842,88.86555420917482
102,4.532497426922541,88.78755542981132
103,4.5285459754026345,88.71015004205137
104,4.524631432948523,88.6334676697543
105,4.520752544841955,88.55748373411603
106,4.516914218204967,88.48229436125173
107,4.5131270527666185,88.40810719033755
108,4.509361177297057,88.3343370707983
109,4.505648982448512,88.26161850643162
110,4.50199212372949,88.1899839271629
111,4.498349734873994,88.11863279952996
112,4.494763646957184,88.0483845567403
113,4.491221344774515,87.97899403717273
114,4.487721269549094,87.91043070578732
115,4.484245709694089,87.84234760849908
116,4.480796808137404,87.77478672334176
117,4.477362538795285,87.70751247013136
118,4.473987586475832,87.64140018414165
119,4.470566010338933,87.57437457942585
120,4.467205576312779,87.50854669376768
121,4.463818762166106,87.44220204523198
122,4.460455629964736,87.37632130474368
123,4.457098745718792,87.31056295609292
124,4.453747015652896,87.24490557320202
125,4.450394721117327,87.179237132857
126,4.447044236460931,87.11360414642009
127,4.4436891958690055,87.04788191329638
128,4.440324095728037,86.98196262263814
129,4.436958469606164,86.91603302848617
130,4.433566199567369,86.84958150392194
131,4.430168466590075,86.78302296529702
132,4.426749317538234,86.71604490499854
133,4.423305793054642,86.64858935187571
134,4.419833006790127,86.58056058673512
135,4.416326699412214,86.51187517307746
136,4.41276928093553,86.44218853888115
137,4.40917866331749,86.37185156331105
138,4.4055445146307,86.30066185318526
139,4.401872093101198,86.22872241243114
140,4.39816436282336,86.15609130499644
141,4.3944216167776915,86.08277427010623
142,4.390672738303939,86.00933710645539
143,4.386871833152095,85.934880786889
144,4.383085895760912,85.86071767231626
145,4.379288301646417,85.78632621299896
146,4.375515563097182,85.71242165189041
147,4.371759119146164,85.63883628733203
148,4.368040792486044,85.56599760628158
149,4.36437007849418,85.49409161465682
150,4.36071925877509,85.42257533397509
151,4.35711904449953,85.35205036849982
152,4.353706350629269,85.28519875941318
153,4.350164164367167,85.21581051062546
154,4.346549028679186,85.14499324807691
155,4.34308268933443,85.07709077230652
156,4.339677534945458,85.01038685488957
157,4.336213647908982,84.94253241763676
158,4.332815896279788,84.87597351363786
159,4.329414373213194,84.80934073056618
160,4.326037774741449,84.74319619793094
161,4.322702419663869,84.67785958636007
162,4.319341075347978,84.61201386894321
163,4.31596181321849,84.54581715764412
164,4.312619435460929,84.48034297807725
165,4.30928346006392,84.41499421500568
166,4.305970667879496,84.35009959025534
167,4.302624557409564,84.28455229020423
168,4.299297109306389,84.21937056916329
169,4.295972261646146,84.15423978846478
170,4.292646683235889,84.08909469302952
