cycle_number,capacity_ah,soh
1,5.104458618872687,100.0
2,5.094322061467883,99.80141758094922
3,5.086105103556074,99.64044149072431
4,5.078742011911253,99.49619325218248
5,5.072117994157016,99.36642400045916
6,5.066538048746004,99.25710887367215
7,5.061646886844291,99.16128750911786
8,5.057136933561088,99.07293429441005
9,5.0528671512457395,98.9892862009656
10,5.0487374055904395,98.90838152598144
11,5.0446601274169245,98.82850472654103
12,5.040579214292024,98.74855671579977
13,5.03649755807443,98.66859414734044
14,5.032430016539087,98.58890809561491
15,5.028416394759374,98.51027837051784
16,5.024445959359929,98.432494697539
17,5.020577998698419,98.35671857806554
18,5.016816964695713,98.28303722841564
19,5.013183791797685,98.21186076937657
20,5.009655362563005,98.14273631371667
21,5.006224426374419,98.07552181665129
22,5.0028653120667546,98.00971436166978
23,4.999573304406469,97.94522157397014
24,4.996335021284562,97.8817812884532
25,4.993140578491923,97.81919986638373
26,4.989976404515652,97.75721143210447
27,4.98683497935771,97.6956686634683
28,4.983714754343036,97.63454122082163
29,4.980603750441789,97.57359442639088
30,4.977516595502165,97.51311485019824
31,4.974454270585075,97.4531217119295
32,4.971421278449625,97.39370322386034
33,4.968423560814884,97.33497578852258
34,4.965467066064437,97.27705593901071
35,4.962559956320468,97.22010357714376
36,4.959698764816246,97.1640507864787
37,4.956890671036541,97.10903821826385
38,4.954132232430699,97.05499843046653
39,4.951435315221544,97.00216389089
40,4.948783698806723,96.95021682631754
41,4.94618409395691,96.89928870555265
42,4.943626817010344,96.84918981872632
43,4.941090200574977,96.79949568611079
44,4.9385896642652884,96.75050838899679
45,4.936100639709593,96.70174661538788
46,4.93362998747236,96.65334476865533
47,4.931173496428606,96.60522034984486
48,4.928728200444462,96.5573152502697
49,4.926278603338446,96.50932588863671
50,4.923831667998438,96.46138867290611
51,4.921382604974458,96.41340977432272
52,4.918916258599593,96.3650922825177
53,4.916432050864466,96.31642487387337
54,4.913924387706352,96.26729795669469
55,4.911408794792126,96.21801568991472
56,4.908823973018968,96.16737718020869
57,4.906243679170074,96.11682737578175
58,4.903651915364841,96.0660528666957
59,4.9010623232720025,96.01532090301079
60,4.898484912110999,95.96482757250412
61,4.895926566007982,95.91470774013722
62,4.893391285923138,95.86503978758549
63,4.890908345955292,95.81639721541013
64,4.888465002969692,95.76853037647514
65,4.88606105370091,95.72143528866516
66,4.88371697875345,95.67551318169002
67,4.881430447538996,95.63071839765553
68,4.879192249333591,95.58687049188292
69,4.876999101071161,95.54390514675659
70,4.87486809043232,95.5021571221774
71,4.872770893371913,95.461071529816
72,4.870704573725318,95.42059084810461
73,4.868677755811096,95.38088403362035
74,4.86667398124881,95.34162865490345
75,4.864694434464886,95.30284791571584
76,4.862733825437505,95.26443818074158
77,4.860790875411123,95.22637439824368
78,4.858864836762023,95.18864192173815
79,4.8569763340216925,95.15164480056751
80,4.8550437925303,95.11378492872434
81,4.853148967302679,95.07666394549969
82,4.851259392024373,95.03964581254196
83,4.849383205869581,95.00288998210277
84,4.8475014733063615,94.9660254935503
85,4.8456269464050346,94.92930216907479
86,4.843754458943786,94.892618798691
87,4.841886104614546,94.85601639932327
88,4.840023041797256,94.81951766446427
89,4.8381340429401805,94.78251082401127
90,4.836256616306338,94.74573069169908
91,4.834375270146252,94.70887377306073
92,4.832474252737616,94.67163148057534
93,4.830580494136076,94.63453139331952
94,4.82865283657959,94.59676720125888
95,4.826719816516217,94.55889795384789
96,4.824771329922641,94.52072570603357
97,4.82281655361106,94.482430238139
98,4.820832314881695,94.44355758038
99,4.818855887357554,94.40483794972545
100,4.816837060698125,94.36528768964568
101,4.814817038704421,94.32571401211138
102,4.812789952548379,94.28600194257776
103,4.8107608865657,94.24625108682243
104,4.808701846770582,94.20591302261508
105,4.806649504659614,94.1657061708369
106,4.804591564462961,94.125389648551
107,4.802539448645938,94.08518723003327
108,4.800479100441994,94.04482353316
109,4.798424837990859,94.00457906054265
110,4.796377592335819,93.96447205198606
111,4.794340512194541,93.92456419312427
