cycle_number,capacity_ah,soh
1,5.103725831090278,100.0
2,5.095874708086637,99.8461687938679
3,5.08982698534656,99.72767256307048
4,5.084579716736065,99.6248600534617
5,5.0798450469727285,99.53209116422211
6,5.075459746408739,99.44616765051619
7,5.071350138753091,99.36564593380065
8,5.067452305718985,99.28927362927047
9,5.063751340772274,99.21675866531677
10,5.0602278860438314,99.14772175296974
11,5.056936650979042,99.08323484333324
12,5.053795451972169,99.02168766954625
13,5.050790234635992,98.96280485656538
14,5.047884396754249,98.90586923780542
15,5.045078107096659,98.85088412006075
16,5.042335661357873,98.79714992998966
17,5.0396649085864125,98.74482045815182
18,5.037053766674174,98.69365897341196
19,5.034480585783725,98.64324127905279
20,5.03195017173736,98.59366153809273
21,5.029465932772825,98.5449865299369
22,5.027022212737823,98.49710543060127
23,5.024607172192293,98.44978626367389
24,5.02221052469072,98.40282748138638
25,5.019851130163759,98.35659861633668
26,5.017514889665295,98.31082342041545
27,5.015200361953682,98.26547365461273
28,5.012923265503324,98.22085729931233
29,5.0106405236077824,98.17613032981808
30,5.0083889928145275,98.13201489596113
31,5.006159424246404,98.08832977959884
32,5.003938684477806,98.04481765057596
33,5.001738347832781,98.00170529074619
34,4.999561819877321,97.95905942716547
35,4.997383684166588,97.91638206198525
36,4.995232449554974,97.8742317842703
37,4.993086508822031,97.83218523232051
38,4.990952664061855,97.79037568316376
39,4.988842368453751,97.74902754500067
40,4.986731819766079,97.70767444811574
41,4.984635542620684,97.66660098110809
42,4.982551749390772,97.62577211806025
43,4.980508691345801,97.58574140103927
44,4.978427596148268,97.54496540196705
45,4.976373348802923,97.50471544706488
46,4.974326456449387,97.46460960240789
47,4.972292462968495,97.4247564921859
48,4.970276217145232,97.38525112120809
49,4.968265696362248,97.3458579239729
50,4.966270404998167,97.30676312479844
51,4.964267572481201,97.26752056782631
52,4.962277678303417,97.22853151857798
53,4.960300246104534,97.18978664347443
54,4.9583396388647065,97.1513714286938
55,4.95637996204023,97.11297444403334
56,4.9544215505655735,97.07460225204123
57,4.952481919433528,97.03659803323642
58,4.950540563352676,96.99856001659715
59,4.948619534430225,96.96092028072522
60,4.946697529487573,96.92326142117317
61,4.944784247638846,96.88577347781477
62,4.942876394494464,96.8483919019323
63,4.940977550928189,96.8111868554796
64,4.939092409183687,96.77425027606898
65,4.937203744729668,96.73724467434731
66,4.935321573451285,96.70036629685066
67,4.933464527136877,96.66398020606391
68,4.931591040178557,96.62727198504413
69,4.929728453220335,96.59077733349221
70,4.927880891387569,96.5545770771714
71,4.926030035828705,96.51831228513282
72,4.924188240818635,96.48222502121966
73,4.922353212947574,96.44627034944081
74,4.920526367372256,96.41047599771075
