cycle_number,capacity_ah,soh
1,5.1022701100503305,100.0
2,5.093747597911765,99.83296626884221
3,5.087005911273594,99.70083514891402
4,5.080998894331168,99.58310290791421
5,5.075476007127557,99.47485918336635
6,5.070287853022727,99.37317593271658
7,5.065341184609268,99.27622558891345
8,5.060605067951641,99.1834018740674
9,5.056033726210436,99.09380760244701
10,5.051626665642512,99.00743309712158
11,5.047298376682476,98.9226024459275
12,5.043099142413817,98.8403011530111
13,5.038989071825454,98.75974738969175
14,5.034959727575714,98.68077579150444
15,5.031009719832726,98.60335911896868
16,5.02712399509798,98.527202336773
17,5.023308982059867,98.45243144154742
18,5.019695135424417,98.38160323062357
19,5.015813488898774,98.30552637773418
20,5.012141991882843,98.23356827013224
21,5.0085138069164366,98.16245904055108
22,5.004929233012069,98.09220454937261
23,5.001390667356837,98.02285177935242
24,4.997876522056354,97.9539776267755
25,4.994385672312708,97.88556004659348
26,4.990938568872817,97.81799985543267
27,4.987533410951111,97.75126175948205
28,4.984135807381681,97.68467172218203
29,4.980755106363076,97.61841295999017
30,4.977410534140773,97.55286229038302
31,4.974102932725951,97.48803621603805
32,4.970797139679219,97.42324558411482
33,4.967517809915782,97.35897360923491
34,4.964263422010874,97.29519047281299
35,4.961024587737117,97.23171217386177
36,4.95779751828952,97.16846445514062
37,4.954609743729781,97.10598688160998
38,4.951393132795667,97.0429441405411
39,4.948220451076762,96.98076237339679
40,4.945070948815713,96.91903490320965
41,4.941918969777861,96.85725889037874
42,4.9387769701850965,96.79567846588151
43,4.9356606365178015,96.73460107091654
44,4.932555536786061,96.67374385119342
45,4.92945224685562,96.61292210198167
46,4.9263740112975,96.55259139639914
47,4.923290136553627,96.49215016774292
48,4.920235739403212,96.43228667395418
49,4.917169788504187,96.37219673686938
50,4.914123485778543,96.31249188667647
51,4.9110930125679015,96.25309728103471
52,4.908076137224607,96.19396918161576
53,4.905043993720379,96.13454183969093
54,4.902037987684133,96.07562676911625
55,4.899027383555338,96.01662157997771
56,4.896045089059994,95.95817123471923
57,4.893043667819553,95.899346022104
58,4.890071552098553,95.84109517185706
59,4.88709538716126,95.78276496053738
60,4.884126554074975,95.72457844703946
61,4.881166564940891,95.66656526721478
62,4.8782032030057705,95.60848598346061
63,4.875251915477803,95.55064334745133
64,4.872312878130976,95.49304080420222
65,4.869371585104994,95.43539405162853
66,4.866444400409753,95.37802380991054
67,4.863513733536432,95.32058532056934
68,4.860590289918663,95.26328840067458
69,4.857720114656249,95.20703549362524
70,4.854778701997136,95.14938639634754
71,4.851860718422713,95.09219648849309
72,4.848976477881467,95.03566791436754
73,4.84605684656653,94.97844571225036
74,4.843160727726114,94.92168433392366
75,4.840273399864816,94.86509525104444
76,4.837392919575233,94.8086403745394
77,4.834522588174067,94.75238440730803
78,4.831670416284128,94.69648435050152
79,4.828761029605328,94.639462934229
80,4.825891640279112,94.58322543083686
81,4.823027924289815,94.52709911985117
82,4.82016059064421,94.47090190598833
83,4.817304315201174,94.41492142315559
84,4.8144488403882075,94.35895663196703
85,4.811598391472442,94.30309034393672
86,4.808753273416947,94.24732853607219
87,4.805909644854405,94.19159592095758
88,4.8030657415037155,94.13585792023731
89,4.800219403311286,94.0800721987636
90,4.797388640242168,94.024591735988
91,4.794554150166143,93.9690382271598
92,4.791718366313702,93.91345936145343
93,4.7888868354605,93.85796385078604
94,4.786056232969451,93.80248653519914
95,4.783242326228674,93.74733644161168
96,4.780410329929623,93.69183180861562
97,4.777588118797224,93.63651895626703
98,4.77477114879123,93.58130882537951
99,4.771950233457647,93.52602136954633
100,4.769139180653921,93.4709272106113
101,4.766321554010213,93.41570421020296
102,4.76353667940728,93.3611231209453
103,4.7607179916122435,93.30587932290558
104,4.757885897205138,93.25037276707808
105,4.755081051884221,93.19540026933846
106,4.752275157020302,93.14040720148043
107,4.749458534907657,93.08520388899612
108,4.746664746901602,93.03044810488834
109,4.743856484973159,92.9754086446506
110,4.741042526926677,92.92025754551652
111,4.738239268952826,92.86531615838125
112,4.735447707256085,92.81060400797506
113,4.732629742291276,92.75537437677112
114,4.729829384409979,92.70048982889546
115,4.72702300073501,92.64548718077141
116,4.724220333741586,92.59055737633194
117,4.721420665768957,92.53568635005847
118,4.718612453095961,92.48064785518412
119,4.71582505619736,92.42601733115305
120,4.713012553535123,92.37089475626824
121,4.7102068270870605,92.31590498921268
122,4.707406486114628,92.26102077273586
123,4.704667013632064,92.20732952504656
124,4.701797176515383,92.15108324535571
125,4.698999060688298,92.09624263976775
126,4.696191343337352,92.0412138527693
127,4.693388787844649,91.98628623364574
128,4.690590558009798,91.93144339360599
129,4.68778191700783,91.87639650386107
130,4.684998753178663,91.82184894426236
131,4.682175235559308,91.76651048592018
132,4.679365089139842,91.7114340913183
133,4.676558219591076,91.65642192049579
134,4.673750369785099,91.60139053749539
135,4.670947821737614,91.54646306429156
136,4.6681361755231014,91.49135727502778
137,4.665334123790347,91.43643952915552
138,4.662522490515564,91.38133399349906
139,4.659710165411832,91.32621489860456
140,4.656898666025114,91.27111198703624
141,4.654100838347476,91.21627702892361
142,4.651279584908842,91.16098294652927
143,4.648477625448098,91.10606700910714
144,4.645656340916722,91.05077231732241
145,4.642832634841634,90.99543016541386
146,4.640020060953519,90.94030619456461
147,4.637203265439289,90.88509948356194
148,4.634380889210441,90.82978339546837
149,4.631560489666412,90.77450604865615
150,4.628769738958409,90.7198097929149
151,4.6259192764494985,90.6639432384709
152,4.623103688904969,90.60876020261038
153,4.6202807834665895,90.55343374247612
154,4.617453543231571,90.4980223241459
155,4.614626630953094,90.442617333475
156,4.6118016096828836,90.3872494049005
157,4.60897841060255,90.33191718964258
158,4.606162459826658,90.2767270347673
159,4.6033108055193654,90.22083712212478
160,4.600473788953577,90.16523409632259
161,4.597645261628182,90.10979745215467
162,4.594811761609315,90.05426334757473
163,4.591980282862286,89.99876885814243
164,4.589129967819271,89.94290519390009
165,4.586289292227105,89.88723045440383
166,4.583462975935862,89.83183714455778
167,4.5806120259038465,89.77596103509036
168,4.577762235064304,89.72010764477436
169,4.574937852393377,89.66475223218333
170,4.572063561538196,89.60841866314084
171,4.569222917957162,89.55274455103455
172,4.566361084644348,89.49665513884963
173,4.563525076997786,89.44107188697562
174,4.560652826931001,89.38477831558811
175,4.557862530170782,89.33009095682355
176,4.554937999121426,89.27277272422755
177,4.552084136702375,89.2168395345395
178,4.549212325121313,89.16055455708593
179,4.546347755480002,89.10441151527266
180,4.543494295253445,89.04848620820324
181,4.540610564935549,88.99196763400593
182,4.537729211725681,88.93549564903218
183,4.534865339502467,88.87936627599933
184,4.531993247020386,88.82307579313321
185,4.529103104902601,88.7664315533057
186,4.526216566947014,88.70985795188263
187,4.523331674330361,88.65331659765346
188,4.520449645791809,88.59683137683233
189,4.51755873340756,88.54017204046058
190,4.514671995696101,88.48359452399839
191,4.511775121949302,88.42681835017152
192,4.508876579659853,88.37000947437839
193,4.505980230754222,88.3132435869761
194,4.5030741122460345,88.25628622396894
195,4.500179253982071,88.19954955183037
196,4.497268247004392,88.14249637912701
197,4.4943915992613945,88.08611661715928
198,4.491454408008429,88.02855025572379
199,4.488533487907279,87.97130279453204
200,4.485617105743397,87.91414427291363
201,4.482703728166958,87.85704463856263
202,4.479780723987999,87.79975633128151
203,4.476880756895332,87.74291953060029
204,4.473932547402477,87.68513722136801
205,4.470999177159863,87.62764574836982
206,4.468132513496726,87.57146166557322
207,4.4651300617538405,87.51261625601775
208,4.462199956394198,87.45518877185005
209,4.4592495733567405,87.39736386305806
210,4.456318506182477,87.33991752817097
211,4.453359014480558,87.28191409757858
212,4.45041271724918,87.22416926698692
213,4.447458076054329,87.16626090206067
214,4.444496362924975,87.10821393344723
215,4.441541309973167,87.0502974984473
216,4.438582919144798,86.99231564400682
217,4.435614561066125,86.9341384402397
218,4.432691163808227,86.87684242895759
219,4.429669504626742,86.81762057052379
220,4.42669616017596,86.7593456382554
221,4.4237175792633865,86.70096807594825
222,4.420735309424049,86.64251821392578
223,4.417752896068846,86.58406553911878
224,4.414773430972361,86.52567064758577
225,4.411772340242923,86.46685191269506
226,4.408776460134566,86.40813530138796
227,4.405785983966584,86.34952460255232
228,4.402780963617217,86.29062885057229
229,4.39977426858837,86.23170027634953
230,4.396815694155736,86.17371482342718
231,4.393793948137332,86.11449126306624
232,4.390743065652656,86.05469665363022
233,4.387725060406008,85.99554640910075
234,4.384703138014163,85.93631939197572
235,4.381685327244335,85.87717295902063
236,4.378648380268148,85.81765147327638
237,4.375639685455776,85.75868370505798
238,4.372584041934076,85.69879578348984
239,4.36957925733232,85.63990465195533
240,4.366504177685634,85.57963579945714
241,4.363460923363808,85.51999069529398
242,4.3604160532803515,85.46031392362603
243,4.357368060205751,85.40057594408243
244,4.354298114334756,85.34040770906587
245,4.351241093654808,85.28049279640913
246,4.3481791617446985,85.22048162796709
247,4.345105812540142,85.16024669061044
248,4.342037561599925,85.1001116747442
249,4.338963480512543,85.03986239312881
250,4.335882732042255,84.9794824366812
251,4.33280006872407,84.91906495090143
252,4.3297113646715,84.85852907204848
253,4.326624213711605,84.79802363244397
254,4.323540730033989,84.73759006834196
255,4.3204320082961365,84.67666186048936
256,4.317330971757315,84.61588427576852
257,4.314226274197462,84.55503493826015
258,4.311112696824322,84.49401156423285
259,4.308009738253085,84.43319630936962
260,4.304900878057056,84.37226538785872
261,4.301758830869755,84.31068403055049
262,4.298632432033882,84.24940936714694
263,4.295515513986078,84.18832051883872
264,4.292379107036667,84.12684970522515
265,4.2892327114689826,84.06518312349152
266,4.286184037431207,84.0054317976695
267,4.2829518746516735,83.9420842541287
268,4.27980242335997,83.88035778289583
269,4.276649661776257,83.81856643285532
270,4.2734886170985105,83.75661274146765
271,4.2703284246739255,83.69467575349125
272,4.26716416135145,83.63265897950191
273,4.2639859016242925,83.57036788830906
274,4.260818893560295,83.50829731980349
275,4.2576894065509325,83.44696213091967
276,4.254458225206954,83.38363382265128
277,4.251263146480465,83.32101309388595
278,4.248096577231885,83.25895112577606
279,4.2448783301895965,83.19587631842806
